year,site_id,site_name,launches_eff,launches_eff_int,base_2025,alpha_strength,r_post2050,K_carrying,model,site_name_full,lat_deg,lon_deg,launches_eff_model,launches_eff_int_model,is_extrapolated,dv_rot_kmps,dv_surface_to_moon_kmps,dv_geo_to_moon_kmps,isp_v_s,isp_sl_s,isp_surface_choice,mr_surface_to_moon,mr_geo_to_moon,prop_ratio_surface,prop_ratio_geo,prop_ratio_mode1,prop_ratio_mode2,prop_ratio_mode3,payload_per_launch_ton,k_heavy,k_shuttle,x_2050_ton,g_r,k_I,isp_v0_s,isp_vmax_s,isp_sl0_s,isp_slmax_s,g0_mps2,dv_base_kmps,v_eq_kmps
2038,AK_US,4.0,5.126,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,389.530415,337.624332,SL,83.77677919,3.41479757,182.10891422,3.01849697,6.03699394,185.12741119,364.21782843,105.206982,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2039,AK_US,4.0,5.225,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,390.136986,338.109589,SL,83.24603963,3.40828346,180.94128718,3.01035433,6.02070866,183.95164151,361.88257436,108.363191,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2040,AK_US,4.0,5.326,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,390.719773,338.575819,SL,82.74069787,3.40205548,179.82953532,3.00256935,6.00513870,182.83210467,359.65907064,111.614087,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2041,AK_US,4.0,5.428,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,391.279709,339.023767,SL,82.25935831,3.39609984,178.77058828,2.99512481,5.99024961,181.76571309,357.54117657,114.962510,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2042,AK_US,4.0,5.533,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,391.817689,339.454152,SL,81.80071664,3.39040355,177.76157662,2.98800444,5.97600887,180.74958105,355.52315323,118.411385,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2043,AK_US,4.0,5.639,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,392.334575,339.867660,SL,81.36355276,3.38495429,176.79981606,2.98119286,5.96238572,179.78100892,353.59963213,121.963727,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2044,AK_US,4.0,5.748,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,392.831194,340.264955,SL,80.94672422,3.37974042,175.88279328,2.97467553,5.94935105,178.85746881,351.76558656,125.622639,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2045,AK_US,4.0,5.859,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,393.308339,340.646671,SL,80.54916038,3.37475093,175.00815283,2.96843867,5.93687733,177.97659150,350.01630567,129.391318,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2046,AK_US,4.0,5.972,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,393.766776,341.013421,SL,80.16985699,3.36997539,174.17368537,2.96246924,5.92493847,177.13615461,348.34737074,133.273057,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2047,AK_US,4.0,6.087,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,394.207237,341.365790,SL,79.80787128,3.36540390,173.37731681,2.95675488,5.91350976,176.33407169,346.75463362,137.271249,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2048,AK_US,4.0,6.204,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,394.630427,341.704342,SL,79.46231750,3.36102710,172.61709850,2.95128388,5.90256776,175.56838237,345.23419699,141.389386,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2049,AK_US,4.0,6.324,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,395.037024,342.029619,SL,79.13236280,3.35683610,171.89119815,2.94604512,5.89209024,174.83724327,343.78239630,145.631068,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2050,AK_US,4.0,6.445,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,395.427678,342.342142,SL,78.81722347,3.35282245,171.19789163,2.94102806,5.88205613,174.13891969,342.39578326,150.000000,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2051,AK_US,4.0,6.797,7,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,7.000000,7,0,0.250528,14.666472,4.693000,395.803014,342.642411,SL,78.51616152,3.34897815,170.53555535,2.93622269,5.87244538,173.47177804,341.07111069,154.500000,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2052,AK_US,4.0,7.168,7,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,7.000000,7,0,0.250528,14.666472,4.693000,396.163633,342.930906,SL,78.22848151,3.34529559,169.90265933,2.93161949,5.86323898,172.83427881,339.80531865,159.135000,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2053,AK_US,4.0,7.559,8,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,8.000000,8,0,0.250528,14.666472,4.693000,396.510112,343.208089,SL,77.95352764,3.34176754,169.29776080,2.92720942,5.85441885,172.22497023,338.59552160,163.909050,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2054,AK_US,4.0,7.971,8,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,8.000000,8,0,0.250528,14.666472,4.693000,396.843005,343.474404,SL,77.69068107,3.33838712,168.71949835,2.92298391,5.84596781,171.64248226,337.43899670,168.826322,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2055,AK_US,4.0,8.405,8,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,8.000000,8,0,0.250528,14.666472,4.693000,397.162845,343.730276,SL,77.43935750,3.33514781,168.16658649,2.91893476,5.83786952,171.08552125,336.33317298,173.891111,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2056,AK_US,4.0,8.863,9,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,9.000000,9,0,0.250528,14.666472,4.693000,397.470145,343.976116,SL,77.19900485,3.33204337,167.63781067,2.91505421,5.83010843,170.55286488,335.27562133,179.107844,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2057,AK_US,4.0,9.345,9,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,9.000000,9,0,0.250528,14.666472,4.693000,397.765395,344.212316,SL,76.96910121,3.32906790,167.13202267,2.91133487,5.82266974,170.04335754,334.26404534,184.481080,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2058,AK_US,4.0,9.853,10,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,10.000000,10,0,0.250528,14.666472,4.693000,398.049067,344.439254,SL,76.74915290,3.32621575,166.64813638,2.90776968,5.81553936,169.55590606,333.29627276,190.015512,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2059,AK_US,4.0,10.389,10,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,10.000000,10,0,0.250528,14.666472,4.693000,398.321617,344.657294,SL,76.53869265,3.32348155,166.18512382,2.90435194,5.80870388,169.08947577,332.37024765,195.715978,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2060,AK_US,4.0,10.953,11,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,11.000000,11,0,0.250528,14.666472,4.693000,398.583481,344.866784,SL,76.33727797,3.32086021,165.74201154,2.90107526,5.80215051,168.64308680,331.48402308,201.587457,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2061,AK_US,4.0,11.548,12,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,12.000000,12,0,0.250528,14.666472,4.693000,398.835076,345.068061,SL,76.14448964,3.31834683,165.31787720,2.89793354,5.79586707,168.21581074,330.63575440,207.635081,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2062,AK_US,4.0,12.174,12,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,12.000000,12,0,0.250528,14.666472,4.693000,399.076806,345.261445,SL,75.95993023,3.31593678,164.91184650,2.89492097,5.78984194,167.80676747,329.82369300,213.864133,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2063,AK_US,4.0,12.834,13,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,13.000000,13,0,0.250528,14.666472,4.693000,399.309058,345.447246,SL,75.78322283,3.31362562,164.52309023,2.89203202,5.78406404,167.41512225,329.04618046,220.280057,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2064,AK_US,4.0,13.529,14,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,14.000000,14,0,0.250528,14.666472,4.693000,399.532203,345.625762,SL,75.61400981,3.31140913,164.15082159,2.88926141,5.77852282,167.04008300,328.30164318,226.888459,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2065,AK_US,4.0,14.261,14,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,14.000000,14,0,0.250528,14.666472,4.693000,399.746598,345.797279,SL,75.45195167,3.30928327,163.79429368,2.88660409,5.77320818,166.68089776,327.58858735,233.695112,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2066,AK_US,4.0,15.032,15,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,15.000000,15,0,0.250528,14.666472,4.693000,399.952587,345.962070,SL,75.29672598,3.30724420,163.45279716,2.88405525,5.76811050,166.33685241,326.90559432,240.705966,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2067,AK_US,4.0,15.844,16,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,16.000000,16,0,0.250528,14.666472,4.693000,400.150499,346.120399,SL,75.14802640,3.30528824,163.12565808,2.88161030,5.76322061,166.00726839,326.25131617,247.927145,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2068,AK_US,4.0,16.699,17,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,17.000000,17,0,0.250528,14.666472,4.693000,400.340651,346.272520,SL,75.00556176,3.30341189,162.81223586,2.87926486,5.75852972,165.69150072,325.62447172,255.364959,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2069,AK_US,4.0,17.599,18,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,18.000000,18,0,0.250528,14.666472,4.693000,400.523346,346.418677,SL,74.86905517,3.30161179,162.51192138,2.87701474,5.75402947,165.38893611,325.02384275,263.025908,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2070,AK_US,4.0,18.547,19,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,19.000000,19,0,0.250528,14.666472,4.693000,400.698878,346.559103,SL,74.73824327,3.29988474,162.22413520,2.87485593,5.74971185,165.09899113,324.44827040,270.916685,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2071,AK_US,4.0,19.545,20,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,20.000000,20,0,0.250528,14.666472,4.693000,400.867528,346.694022,SL,74.61287544,3.29822769,161.94832597,2.87278461,5.74556921,164.82111058,323.89665194,279.044186,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2072,AK_US,4.0,20.595,21,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,21.000000,21,0,0.250528,14.666472,4.693000,401.029564,346.823651,SL,74.49271310,3.29663770,161.68396881,2.87079712,5.74159425,164.55476594,323.36793763,287.415511,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2073,AK_US,4.0,21.699,22,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,22.000000,22,0,0.250528,14.666472,4.693000,401.185247,346.948198,SL,74.37752906,3.29511199,161.43056392,2.86888999,5.73777997,164.29945391,322.86112785,296.037977,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2074,AK_US,4.0,22.862,23,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,23.000000,23,0,0.250528,14.666472,4.693000,401.334826,347.067861,SL,74.26710691,3.29364788,161.18763520,2.86705985,5.73411971,164.05469505,322.37527039,304.919116,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2075,AK_US,4.0,24.085,24,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,24.000000,24,0,0.250528,14.666472,4.693000,401.478539,347.182832,SL,74.16124044,3.29224282,160.95472897,2.86530353,5.73060706,163.82003249,321.90945793,314.066689,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2076,AK_US,4.0,25.372,25,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,25.000000,25,0,0.250528,14.666472,4.693000,401.616618,347.293294,SL,74.05973310,3.29089437,160.73141281,2.86361796,5.72723592,163.59503077,321.46282562,323.488690,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2077,AK_US,4.0,26.725,27,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,27.000000,27,0,0.250528,14.666472,4.693000,401.749282,347.399426,SL,73.96239747,3.28960018,160.51727443,2.86200023,5.72400045,163.37927466,321.03454887,333.193351,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2078,AK_US,4.0,28.148,28,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,28.000000,28,0,0.250528,14.666472,4.693000,401.876745,347.501396,SL,73.86905483,3.28835802,160.31192062,2.86044753,5.72089506,163.17236815,320.62384125,343.189151,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2079,AK_US,4.0,29.644,30,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,30.000000,30,0,0.250528,14.666472,4.693000,401.999209,347.599367,SL,73.77953466,3.28716575,160.11497625,2.85895719,5.71791438,162.97393345,320.22995251,353.484826,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2080,AK_US,4.0,31.217,31,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,31.000000,31,0,0.250528,14.666472,4.693000,402.116872,347.693498,SL,73.69367426,3.28602132,159.92608337,2.85752666,5.71505331,162.78361002,319.85216673,364.089371,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2081,AK_US,4.0,32.87,33,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,33.000000,33,0,0.250528,14.666472,4.693000,402.229921,347.783937,SL,73.61131831,3.28492277,159.74490029,2.85615347,5.71230694,162.60105376,319.48980058,375.012052,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2082,AK_US,4.0,34.608,35,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,35.000000,35,0,0.250528,14.666472,4.693000,402.338537,347.870830,SL,73.53231856,3.28386823,159.57110083,2.85483528,5.70967057,162.42593612,319.14220166,386.262413,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
2083,AK_US,4.0,36.433,36,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,36.000000,36,0,0.250528,14.666472,4.693000,402.442895,347.954316,SL,73.45653340,3.28285588,159.40437348,2.85356985,5.70713971,162.25794333,318.80874696,397.850286,1.200000,0.250000,150.000000,0.030000,0.040000,380.000000,405.000000,330.000000,350.000000,9.810000,14.917000,0.465000
