year,site_id,site_name,launches_eff,launches_eff_int,base_2025,alpha_strength,r_post2050,K_carrying,model,site_name_full,lat_deg,lon_deg,launches_eff_model,launches_eff_int_model,is_extrapolated,dv_rot_kmps,dv_surface_to_moon_kmps,dv_geo_to_moon_kmps,isp_v_s,isp_sl_s,isp_surface_choice,mr_surface_to_moon,mr_geo_to_moon,prop_ratio_surface,prop_ratio_geo,prop_ratio_mode1,prop_ratio_mode2,prop_ratio_mode3,payload_per_launch_ton,k_heavy,k_shuttle,x_2050_ton,g_r,k_I,isp_v0_s,isp_vmax_s,isp_sl0_s,isp_slmax_s,g0_mps2,dv_base_kmps,v_eq_kmps
2054,AK_US,4.0,7.971,8,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,8.000000,8,0,0.250528,14.666472,4.693000,396.843005,336.737202,SL,84.75983566,3.33838712,167.51967132,3.15682262,6.31364523,170.67649394,335.03934264,151.938281,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2055,AK_US,4.0,8.405,8,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,8.000000,8,0,0.250528,14.666472,4.693000,397.162845,336.865138,SL,84.61703615,3.33514781,167.23407230,3.15244954,6.30489908,170.38652184,334.46814461,159.535195,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2056,AK_US,4.0,8.863,9,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,9.000000,9,0,0.250528,14.666472,4.693000,397.470145,336.988058,SL,84.48016439,3.33204337,166.96032879,3.14825855,6.29651710,170.10858734,333.92065758,167.511955,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2057,AK_US,4.0,9.345,9,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,9.000000,9,0,0.250528,14.666472,4.693000,397.765395,337.106158,SL,84.34896181,3.32906790,166.69792361,3.14424166,6.28848332,169.84216527,333.39584722,175.887553,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2058,AK_US,4.0,9.853,10,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,10.000000,10,0,0.250528,14.666472,4.693000,398.049067,337.219627,SL,84.22318205,3.32621575,166.44636410,3.14039126,6.28078251,169.58675536,332.89272821,184.681930,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2059,AK_US,4.0,10.389,10,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,10.000000,10,0,0.250528,14.666472,4.693000,398.321617,337.328647,SL,84.10259040,3.32348155,166.20518081,3.13670010,6.27340019,169.34188090,332.41036161,193.916027,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2060,AK_US,4.0,10.953,11,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,11.000000,11,0,0.250528,14.666472,4.693000,398.583481,337.433392,SL,83.98696311,3.32086021,165.97392622,3.13316128,6.26632255,169.10708750,331.94785245,203.611828,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2061,AK_US,4.0,11.548,12,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,12.000000,12,0,0.250528,14.666472,4.693000,398.835076,337.534030,SL,83.87608684,3.31834683,165.75217367,3.12976822,6.25953644,168.88194189,331.50434735,213.792420,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2062,AK_US,4.0,12.174,12,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,12.000000,12,0,0.250528,14.666472,4.693000,399.076806,337.630722,SL,83.76975811,3.31593678,165.53951621,3.12651465,6.25302929,168.66603086,331.07903242,224.482041,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2063,AK_US,4.0,12.834,13,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,13.000000,13,0,0.250528,14.666472,4.693000,399.309058,337.723623,SL,83.66778280,3.31362562,165.33556559,3.12339458,6.24678917,168.45896018,330.67113119,235.706143,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2064,AK_US,4.0,13.529,14,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,14.000000,14,0,0.250528,14.666472,4.693000,399.532203,337.812881,SL,83.56997567,3.31140913,165.13995134,3.12040232,6.24080464,168.26035366,330.27990267,247.491450,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2065,AK_US,4.0,14.261,14,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,14.000000,14,0,0.250528,14.666472,4.693000,399.746598,337.898639,SL,83.47615990,3.30928327,164.95231981,3.11753241,6.23506483,168.06985222,329.90463962,259.866022,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2066,AK_US,4.0,15.032,15,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,15.000000,15,0,0.250528,14.666472,4.693000,399.952587,337.981035,SL,83.38616669,3.30724420,164.77233337,3.11477967,6.22955934,167.88711304,329.54466674,272.859324,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2067,AK_US,4.0,15.844,16,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,16.000000,16,0,0.250528,14.666472,4.693000,400.150499,338.060200,SL,83.29983480,3.30528824,164.59966959,3.11213913,6.22427826,167.71180872,329.19933919,286.502290,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2068,AK_US,4.0,16.699,17,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,17.000000,17,0,0.250528,14.666472,4.693000,400.340651,338.136260,SL,83.21701025,3.30341189,164.43402049,3.10960605,6.21921210,167.54362654,328.86804098,300.827404,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2069,AK_US,4.0,17.599,18,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,18.000000,18,0,0.250528,14.666472,4.693000,400.523346,338.209339,SL,83.13754590,3.30161179,164.27509181,3.10717592,6.21435183,167.38226772,328.55018361,315.868774,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2070,AK_US,4.0,18.547,19,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,19.000000,19,0,0.250528,14.666472,4.693000,400.698878,338.279551,SL,83.06130117,3.29988474,164.12260235,3.10484440,6.20968880,167.22744675,328.24520470,331.662213,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2071,AK_US,4.0,19.545,20,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,20.000000,20,0,0.250528,14.666472,4.693000,400.867528,338.347011,SL,82.98814168,3.29822769,163.97628335,3.10260738,6.20521475,167.07889073,327.95256671,348.245324,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2072,AK_US,4.0,20.595,21,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,21.000000,21,0,0.250528,14.666472,4.693000,401.029564,338.411826,SL,82.91793894,3.29663770,163.83587788,3.10046089,6.20092179,166.93633878,327.67175577,365.657590,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2073,AK_US,4.0,21.699,22,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,22.000000,22,0,0.250528,14.666472,4.693000,401.185247,338.474099,SL,82.85057013,3.29511199,163.70114026,3.09840119,6.19680237,166.79954145,327.40228052,383.940469,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2074,AK_US,4.0,22.862,23,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,23.000000,23,0,0.250528,14.666472,4.693000,401.334826,338.533930,SL,82.78591777,3.29364788,163.57183553,3.09642464,6.19284928,166.66826017,327.14367106,403.137493,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2075,AK_US,4.0,24.085,24,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,24.000000,24,0,0.250528,14.666472,4.693000,401.478539,338.591416,SL,82.72386948,3.29224282,163.44773895,3.09452781,6.18905562,166.54226677,326.89547791,423.294368,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2076,AK_US,4.0,25.372,25,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,25.000000,25,0,0.250528,14.666472,4.693000,401.616618,338.646647,SL,82.66431776,3.29089437,163.32863553,3.09270740,6.18541480,166.42134293,326.65727106,444.459086,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2077,AK_US,4.0,26.725,27,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,27.000000,27,0,0.250528,14.666472,4.693000,401.749282,338.699713,SL,82.60715977,3.28960018,163.21431953,3.09096024,6.18192049,166.30527978,326.42863906,466.682040,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2078,AK_US,4.0,28.148,28,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,28.000000,28,0,0.250528,14.666472,4.693000,401.876745,338.750698,SL,82.55229704,3.28835802,163.10459409,3.08928333,6.17856666,166.19387742,326.20918817,490.016142,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2079,AK_US,4.0,29.644,30,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,30.000000,30,0,0.250528,14.666472,4.693000,401.999209,338.799684,SL,82.49963538,3.28716575,162.99927076,3.08767377,6.17534753,166.08694452,325.99854152,514.516949,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2080,AK_US,4.0,31.217,31,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,31.000000,31,0,0.250528,14.666472,4.693000,402.116872,338.846749,SL,82.44908458,3.28602132,162.89816916,3.08612879,6.17225758,165.98429795,325.79633833,540.242797,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2081,AK_US,4.0,32.87,33,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,33.000000,33,0,0.250528,14.666472,4.693000,402.229921,338.891968,SL,82.40055830,3.28492277,162.80111660,3.08464575,6.16929149,165.88576235,325.60223320,567.254937,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2082,AK_US,4.0,34.608,35,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,35.000000,35,0,0.250528,14.666472,4.693000,402.338537,338.935415,SL,82.35397385,3.28386823,162.70794770,3.08322211,6.16644421,165.79116981,325.41589540,595.617684,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
2083,AK_US,4.0,36.433,36,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,36.000000,36,0,0.250528,14.666472,4.693000,402.442895,338.977158,SL,82.30925205,3.28285588,162.61850410,3.08185544,6.16371089,165.70035954,325.23700820,625.398568,1.000000,0.350000,125.000000,0.050000,0.040000,380.000000,405.000000,330.000000,340.000000,9.810000,14.917000,0.465000
