year,site_id,site_name,launches_eff,launches_eff_int,base_2025,alpha_strength,r_post2050,K_carrying,model,site_name_full,lat_deg,lon_deg,launches_eff_model,launches_eff_int_model,is_extrapolated,dv_rot_kmps,dv_surface_to_moon_kmps,dv_geo_to_moon_kmps,isp_v_s,isp_sl_s,isp_surface_choice,mr_surface_to_moon,mr_geo_to_moon,prop_ratio_surface,prop_ratio_geo,prop_ratio_mode1,prop_ratio_mode2,prop_ratio_mode3,payload_per_launch_ton,k_heavy,k_shuttle,x_2050_ton,g_r,k_I,isp_v0_s,isp_vmax_s,isp_sl0_s,isp_slmax_s,g0_mps2,dv_base_kmps,v_eq_kmps
2035,AK_US,4.0,4.841,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,389.348164,341.685205,SL,79.48179187,3.41676122,156.96358375,3.02095152,6.04190304,159.98453527,313.92716749,64.186195,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2036,AK_US,4.0,4.934,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,390.068294,342.585367,SL,78.57322678,3.40901953,155.14645356,3.01127441,6.02254882,158.15772796,310.29290711,66.111781,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2037,AK_US,4.0,5.029,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,390.739739,343.424673,SL,77.73966596,3.40184265,153.47933192,3.00230331,6.00460662,156.48163523,306.95866384,68.095134,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2038,AK_US,4.0,5.126,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,391.365790,344.207237,SL,76.97403404,3.39518670,151.94806807,2.99398338,5.98796676,154.94205145,303.89613614,70.137988,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2039,AK_US,4.0,5.225,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,391.949516,344.936894,SL,76.27004372,3.38901158,150.54008745,2.98626447,5.97252894,153.52635192,301.08017490,72.242128,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2040,AK_US,4.0,5.326,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,392.493778,345.617223,SL,75.62209193,3.38328055,149.24418385,2.97910068,5.95820137,152.22328453,298.48836770,74.409391,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2041,AK_US,4.0,5.428,5,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,5.000000,5,0,0.250528,14.666472,4.693000,393.001245,346.251556,SL,75.02517166,3.37795997,148.05034333,2.97244996,5.94489992,151.02279328,296.10068665,76.641673,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2042,AK_US,4.0,5.533,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,393.474404,346.843005,SL,74.47479716,3.37301896,146.94959432,2.96627371,5.93254741,149.91586802,293.89918863,78.940923,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2043,AK_US,4.0,5.639,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,393.915575,347.394468,SL,73.96693983,3.36842919,145.93387966,2.96053648,5.92107297,148.89441614,291.86775932,81.309151,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2044,AK_US,4.0,5.748,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,394.326919,347.908649,SL,73.49797343,3.36416457,144.99594686,2.95520571,5.91041142,147.95115257,289.99189373,83.748426,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2045,AK_US,4.0,5.859,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,394.710455,348.388068,SL,73.06462683,3.36020112,144.12925365,2.95025140,5.90050280,147.07950505,288.25850731,86.260878,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2046,AK_US,4.0,5.972,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,395.068061,348.835076,SL,72.66394322,3.35651675,143.32788644,2.94564594,5.89129189,146.27353238,286.65577287,88.848705,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2047,AK_US,4.0,6.087,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,395.401490,349.251863,SL,72.29324482,3.35309111,142.58648965,2.94136388,5.88272777,145.52785353,285.17297930,91.514166,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2048,AK_US,4.0,6.204,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,395.712378,349.640472,SL,71.95010217,3.34990540,141.90020435,2.93738175,5.87476350,144.83758609,283.80040869,94.259591,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2049,AK_US,4.0,6.324,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,396.002248,350.002810,SL,71.63230733,3.34694229,141.26461466,2.93367786,5.86735573,144.19829252,282.52922932,97.087379,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2050,AK_US,4.0,6.445,6,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,6.000000,6,0,0.250528,14.666472,4.693000,396.272520,350.340651,SL,71.33785049,3.34418577,140.67570097,2.93023221,5.86046442,143.60593318,281.35140194,100.000000,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2051,AK_US,4.0,6.797,7,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,7.000000,7,0,0.250528,14.666472,4.693000,396.524521,350.655651,SL,71.06489942,3.34162103,140.12979885,2.92702629,5.85405257,143.05682514,280.25959770,103.000000,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2052,AK_US,4.0,7.168,7,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,7.000000,7,0,0.250528,14.666472,4.693000,396.759485,350.949356,SL,70.81178146,3.33923439,139.62356292,2.92404298,5.84808597,142.54760590,279.24712583,106.090000,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2053,AK_US,4.0,7.559,8,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,8.000000,8,0,0.250528,14.666472,4.693000,396.978564,351.223205,SL,70.57696751,3.33701318,139.15393502,2.92126647,5.84253294,142.07520149,278.30787004,109.272700,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2054,AK_US,4.0,7.971,8,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,8.000000,8,0,0.250528,14.666472,4.693000,397.182832,351.478539,SL,70.35905802,3.33494567,138.71811604,2.91868208,5.83736417,141.63679813,277.43623209,112.550881,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2055,AK_US,4.0,8.405,8,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,8.000000,8,0,0.250528,14.666472,4.693000,397.373290,351.716612,SL,70.15677049,3.33302100,138.31354098,2.91627625,5.83255251,141.22981723,276.62708196,115.927407,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2056,AK_US,4.0,8.863,9,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,9.000000,9,0,0.250528,14.666472,4.693000,397.550871,351.938589,SL,69.96892836,3.33122912,137.93785671,2.91403640,5.82807280,140.85189311,275.87571342,119.405230,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2057,AK_US,4.0,9.345,9,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,9.000000,9,0,0.250528,14.666472,4.693000,397.716448,352.145560,SL,69.79445115,3.32956068,137.58890230,2.91195086,5.82390171,140.50085315,275.17780460,122.987387,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2058,AK_US,4.0,9.853,10,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,10.000000,10,0,0.250528,14.666472,4.693000,397.870830,352.338537,SL,69.63234566,3.32800705,137.26469133,2.91000881,5.82001763,140.17470014,274.52938265,126.677008,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2059,AK_US,4.0,10.389,10,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,10.000000,10,0,0.250528,14.666472,4.693000,398.014775,352.518469,SL,69.48169807,3.32656019,136.96339614,2.90820024,5.81640047,139.87159638,273.92679229,130.477318,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2060,AK_US,4.0,10.953,11,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,11.000000,11,0,0.250528,14.666472,4.693000,398.148988,352.686236,SL,69.34166687,3.32521265,136.68333373,2.90651582,5.81303163,139.58984955,273.36666746,134.391638,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2061,AK_US,4.0,11.548,12,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,12.000000,12,0,0.250528,14.666472,4.693000,398.274128,352.842660,SL,69.21147650,3.32395753,136.42295300,2.90494691,5.80989382,139.32789992,272.84590601,138.423387,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2062,AK_US,4.0,12.174,12,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,12.000000,12,0,0.250528,14.666472,4.693000,398.390808,352.988510,SL,69.09041170,3.32278840,136.18082339,2.90348549,5.80697099,139.08430889,272.36164678,142.576089,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2063,AK_US,4.0,12.834,13,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,13.000000,13,0,0.250528,14.666472,4.693000,398.499599,353.124499,SL,68.97781227,3.32169929,135.95562454,2.90212411,5.80424822,138.85774865,271.91124908,146.853371,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2064,AK_US,4.0,13.529,14,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,14.000000,14,0,0.250528,14.666472,4.693000,398.601036,353.251294,SL,68.87306850,3.32068467,135.74613700,2.90085584,5.80171168,138.64699284,271.49227401,151.258972,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2065,AK_US,4.0,14.261,14,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,14.000000,14,0,0.250528,14.666472,4.693000,398.695614,353.369518,SL,68.77561692,3.31973939,135.55123385,2.89967424,5.79934848,138.45090809,271.10246770,155.796742,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2066,AK_US,4.0,15.032,15,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,15.000000,15,0,0.250528,14.666472,4.693000,398.783799,353.479748,SL,68.68493651,3.31885866,135.36987301,2.89857333,5.79714666,138.26844634,270.73974602,160.470644,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2067,AK_US,4.0,15.844,16,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,16.000000,16,0,0.250528,14.666472,4.693000,398.866021,353.582527,SL,68.60054520,3.31803804,135.20109039,2.89754755,5.79509510,138.09863794,270.40218078,165.284763,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2068,AK_US,4.0,16.699,17,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,17.000000,17,0,0.250528,14.666472,4.693000,398.942685,353.678357,SL,68.52199678,3.31727338,135.04399357,2.89659173,5.79318346,137.94058529,270.08798713,170.243306,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2069,AK_US,4.0,17.599,18,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,18.000000,18,0,0.250528,14.666472,4.693000,399.014166,353.767708,SL,68.44887803,3.31656085,134.89775606,2.89570106,5.79140211,137.79345711,269.79551211,175.350605,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2070,AK_US,4.0,18.547,19,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,19.000000,19,0,0.250528,14.666472,4.693000,399.080815,353.851019,SL,68.38080606,3.31589685,134.76161212,2.89487106,5.78974212,137.65648318,269.52322424,180.611123,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2071,AK_US,4.0,19.545,20,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,20.000000,20,0,0.250528,14.666472,4.693000,399.142957,353.928697,SL,68.31742599,3.31527806,134.63485199,2.89409757,5.78819515,137.52894956,269.26970398,186.029457,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2072,AK_US,4.0,20.595,21,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,21.000000,21,0,0.250528,14.666472,4.693000,399.200899,354.001124,SL,68.25840876,3.31470138,134.51681752,2.89337673,5.78675345,137.41019425,269.03363504,191.610341,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2073,AK_US,4.0,21.699,22,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,22.000000,22,0,0.250528,14.666472,4.693000,399.254923,354.068654,SL,68.20344911,3.31416393,134.40689822,2.89270492,5.78540983,137.29960314,268.81379644,197.358651,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2074,AK_US,4.0,22.862,23,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,23.000000,23,0,0.250528,14.666472,4.693000,399.305295,354.131619,SL,68.15226380,3.31366303,134.30452760,2.89207879,5.78415757,137.19660639,268.60905520,203.279411,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2075,AK_US,4.0,24.085,24,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,24.000000,24,0,0.250528,14.666472,4.693000,399.352261,354.190326,SL,68.10458992,3.31319617,134.20917984,2.89149521,5.78299043,137.10067505,268.41835967,209.377793,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2076,AK_US,4.0,25.372,25,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,25.000000,25,0,0.250528,14.666472,4.693000,399.396052,354.245065,SL,68.06018335,3.31276103,134.12036670,2.89095129,5.78190258,137.01131799,268.24073339,215.659127,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2077,AK_US,4.0,26.725,27,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,27.000000,27,0,0.250528,14.666472,4.693000,399.436883,354.296104,SL,68.01881737,3.31235545,134.03763474,2.89044431,5.78088863,136.92807906,268.07526949,222.128901,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2078,AK_US,4.0,28.148,28,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,28.000000,28,0,0.250528,14.666472,4.693000,399.474953,354.343691,SL,67.98028137,3.31197741,133.96056274,2.88997176,5.77994352,136.85053450,267.92112547,228.792768,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2079,AK_US,4.0,29.644,30,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,30.000000,30,0,0.250528,14.666472,4.693000,399.510450,354.388062,SL,67.94437962,3.31162503,133.88875924,2.88953128,5.77906257,136.77829052,267.77751848,235.656551,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2080,AK_US,4.0,31.217,31,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,31.000000,31,0,0.250528,14.666472,4.693000,399.543546,354.429433,SL,67.91093022,3.31129656,133.82186045,2.88912070,5.77824140,136.71098115,267.64372090,242.726247,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2081,AK_US,4.0,32.87,33,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,33.000000,33,0,0.250528,14.666472,4.693000,399.574405,354.468007,SL,67.87976408,3.31099038,133.75952816,2.88873797,5.77747594,136.64826613,267.51905632,250.008035,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2082,AK_US,4.0,34.608,35,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,35.000000,35,0,0.250528,14.666472,4.693000,399.603178,354.503973,SL,67.85072395,3.31070496,133.70144790,2.88838120,5.77676240,136.58982910,267.40289580,257.508276,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
2083,AK_US,4.0,36.433,36,4.0,1.05,0.055,839.4867064678066,exp_to_2050_then_logistic_adjusted,Alaska_Kodiak,57.4000,-152.3000,36.000000,36,0,0.250528,14.666472,4.693000,399.630006,354.537507,SL,67.82366361,3.31043890,133.64732722,2.88804863,5.77609725,136.53537585,267.29465444,265.233524,1.000000,0.250000,100.000000,0.030000,0.070000,380.000000,400.000000,330.000000,355.000000,9.810000,14.917000,0.465000
